Vin_A,Vin_B,Vin_C,Vin_D,TEMP,pvdd,Lmin,Wmin,toxe_n,toxm_n,toxref_n,toxe_p,toxm_p,toxref_p,toxp,xj_n,xj_p,ndep_n,ndep_p,Leakage_power
1,0,0,0,-22.09561696372645,1.0998682136014108,4.240085476033963e-08,4.520232337668697e-08,1.2208101329796574e-09,1.2538812059551493e-09,1.2441368776833715e-09,1.2716992759479304e-09,1.3305032505868196e-09,1.257780913007912e-09,9.940011238707043e-10,1.3831329417293381e-08,1.3566565452862758e-08,3.314701612621052e+18,2.3732178623851075e+18,6.30817389640318e-10
1,0,0,1,-22.09561696372645,1.0998682136014108,4.240085476033963e-08,4.520232337668697e-08,1.2208101329796574e-09,1.2538812059551493e-09,1.2441368776833715e-09,1.2716992759479304e-09,1.3305032505868196e-09,1.257780913007912e-09,9.940011238707043e-10,1.3831329417293381e-08,1.3566565452862758e-08,3.314701612621052e+18,2.3732178623851075e+18,1.3040840894774158e-09
1,0,1,0,-22.09561696372645,1.0998682136014108,4.240085476033963e-08,4.520232337668697e-08,1.2208101329796574e-09,1.2538812059551493e-09,1.2441368776833715e-09,1.2716992759479304e-09,1.3305032505868196e-09,1.257780913007912e-09,9.940011238707043e-10,1.3831329417293381e-08,1.3566565452862758e-08,3.314701612621052e+18,2.3732178623851075e+18,1.2157001761012308e-09
1,0,1,1,-22.09561696372645,1.0998682136014108,4.240085476033963e-08,4.520232337668697e-08,1.2208101329796574e-09,1.2538812059551493e-09,1.2441368776833715e-09,1.2716992759479304e-09,1.3305032505868196e-09,1.257780913007912e-09,9.940011238707043e-10,1.3831329417293381e-08,1.3566565452862758e-08,3.314701612621052e+18,2.3732178623851075e+18,6.540419314387097e-09
1,1,0,0,-22.09561696372645,1.0998682136014108,4.240085476033963e-08,4.520232337668697e-08,1.2208101329796574e-09,1.2538812059551493e-09,1.2441368776833715e-09,1.2716992759479304e-09,1.3305032505868196e-09,1.257780913007912e-09,9.940011238707043e-10,1.3831329417293381e-08,1.3566565452862758e-08,3.314701612621052e+18,2.3732178623851075e+18,1.4074910705596788e-09
1,1,0,1,-22.09561696372645,1.0998682136014108,4.240085476033963e-08,4.520232337668697e-08,1.2208101329796574e-09,1.2538812059551493e-09,1.2441368776833715e-09,1.2716992759479304e-09,1.3305032505868196e-09,1.257780913007912e-09,9.940011238707043e-10,1.3831329417293381e-08,1.3566565452862758e-08,3.314701612621052e+18,2.3732178623851075e+18,6.310035296864148e-09
1,1,1,0,-22.09561696372645,1.0998682136014108,4.240085476033963e-08,4.520232337668697e-08,1.2208101329796574e-09,1.2538812059551493e-09,1.2441368776833715e-09,1.2716992759479304e-09,1.3305032505868196e-09,1.257780913007912e-09,9.940011238707043e-10,1.3831329417293381e-08,1.3566565452862758e-08,3.314701612621052e+18,2.3732178623851075e+18,6.352492630113197e-09
1,1,1,1,-22.09561696372645,1.0998682136014108,4.240085476033963e-08,4.520232337668697e-08,1.2208101329796574e-09,1.2538812059551493e-09,1.2441368776833715e-09,1.2716992759479304e-09,1.3305032505868196e-09,1.257780913007912e-09,9.940011238707043e-10,1.3831329417293381e-08,1.3566565452862758e-08,3.314701612621052e+18,2.3732178623851075e+18,0.0
0,0,0,0,107.0594945595482,0.9385359080131022,4.0756996355057945e-08,4.63449434301217e-08,1.2838775382805658e-09,1.2669152755752429e-09,1.2931009441383646e-09,1.3155753126958293e-09,1.2171053098079896e-09,1.2969440514792036e-09,1.0162086975959033e-09,1.4683027276350955e-08,1.4447085823808008e-08,3.39226210182946e+18,2.410261473119331e+18,6.991168056828219e-10
0,0,0,1,107.0594945595482,0.9385359080131022,4.0756996355057945e-08,4.63449434301217e-08,1.2838775382805658e-09,1.2669152755752429e-09,1.2931009441383646e-09,1.3155753126958293e-09,1.2171053098079896e-09,1.2969440514792036e-09,1.0162086975959033e-09,1.4683027276350955e-08,1.4447085823808008e-08,3.39226210182946e+18,2.410261473119331e+18,1.913038494482271e-09
0,0,1,0,107.0594945595482,0.9385359080131022,4.0756996355057945e-08,4.63449434301217e-08,1.2838775382805658e-09,1.2669152755752429e-09,1.2931009441383646e-09,1.3155753126958293e-09,1.2171053098079896e-09,1.2969440514792036e-09,1.0162086975959033e-09,1.4683027276350955e-08,1.4447085823808008e-08,3.39226210182946e+18,2.410261473119331e+18,1.9037518756777653e-09
0,0,1,1,107.0594945595482,0.9385359080131022,4.0756996355057945e-08,4.63449434301217e-08,1.2838775382805658e-09,1.2669152755752429e-09,1.2931009441383646e-09,1.3155753126958293e-09,1.2171053098079896e-09,1.2969440514792036e-09,1.0162086975959033e-09,1.4683027276350955e-08,1.4447085823808008e-08,3.39226210182946e+18,2.410261473119331e+18,5.011106661254537e-09
0,1,0,0,107.0594945595482,0.9385359080131022,4.0756996355057945e-08,4.63449434301217e-08,1.2838775382805658e-09,1.2669152755752429e-09,1.2931009441383646e-09,1.3155753126958293e-09,1.2171053098079896e-09,1.2969440514792036e-09,1.0162086975959033e-09,1.4683027276350955e-08,1.4447085823808008e-08,3.39226210182946e+18,2.410261473119331e+18,1.8847824333731557e-09
0,1,0,1,107.0594945595482,0.9385359080131022,4.0756996355057945e-08,4.63449434301217e-08,1.2838775382805658e-09,1.2669152755752429e-09,1.2931009441383646e-09,1.3155753126958293e-09,1.2171053098079896e-09,1.2969440514792036e-09,1.0162086975959033e-09,1.4683027276350955e-08,1.4447085823808008e-08,3.39226210182946e+18,2.410261473119331e+18,5.137325909181244e-09
0,1,1,0,107.0594945595482,0.9385359080131022,4.0756996355057945e-08,4.63449434301217e-08,1.2838775382805658e-09,1.2669152755752429e-09,1.2931009441383646e-09,1.3155753126958293e-09,1.2171053098079896e-09,1.2969440514792036e-09,1.0162086975959033e-09,1.4683027276350955e-08,1.4447085823808008e-08,3.39226210182946e+18,2.410261473119331e+18,5.117860526206607e-09
0,1,1,1,107.0594945595482,0.9385359080131022,4.0756996355057945e-08,4.63449434301217e-08,1.2838775382805658e-09,1.2669152755752429e-09,1.2931009441383646e-09,1.3155753126958293e-09,1.2171053098079896e-09,1.2969440514792036e-09,1.0162086975959033e-09,1.4683027276350955e-08,1.4447085823808008e-08,3.39226210182946e+18,2.410261473119331e+18,2.876012419022511e-07
1,0,0,0,107.0594945595482,0.9385359080131022,4.0756996355057945e-08,4.63449434301217e-08,1.2838775382805658e-09,1.2669152755752429e-09,1.2931009441383646e-09,1.3155753126958293e-09,1.2171053098079896e-09,1.2969440514792036e-09,1.0162086975959033e-09,1.4683027276350955e-08,1.4447085823808008e-08,3.39226210182946e+18,2.410261473119331e+18,2.2348003196038652e-09
1,0,0,1,107.0594945595482,0.9385359080131022,4.0756996355057945e-08,4.63449434301217e-08,1.2838775382805658e-09,1.2669152755752429e-09,1.2931009441383646e-09,1.3155753126958293e-09,1.2171053098079896e-09,1.2969440514792036e-09,1.0162086975959033e-09,1.4683027276350955e-08,1.4447085823808008e-08,3.39226210182946e+18,2.410261473119331e+18,5.601721565630264e-09
1,0,1,0,107.0594945595482,0.9385359080131022,4.0756996355057945e-08,4.63449434301217e-08,1.2838775382805658e-09,1.2669152755752429e-09,1.2931009441383646e-09,1.3155753126958293e-09,1.2171053098079896e-09,1.2969440514792036e-09,1.0162086975959033e-09,1.4683027276350955e-08,1.4447085823808008e-08,3.39226210182946e+18,2.410261473119331e+18,5.581698283570879e-09
1,0,1,1,107.0594945595482,0.9385359080131022,4.0756996355057945e-08,4.63449434301217e-08,1.2838775382805658e-09,1.2669152755752429e-09,1.2931009441383646e-09,1.3155753126958293e-09,1.2171053098079896e-09,1.2969440514792036e-09,1.0162086975959033e-09,1.4683027276350955e-08,1.4447085823808008e-08,3.39226210182946e+18,2.410261473119331e+18,8.502343462938383e-08
1,1,0,0,107.0594945595482,0.9385359080131022,4.0756996355057945e-08,4.63449434301217e-08,1.2838775382805658e-09,1.2669152755752429e-09,1.2931009441383646e-09,1.3155753126958293e-09,1.2171053098079896e-09,1.2969440514792036e-09,1.0162086975959033e-09,1.4683027276350955e-08,1.4447085823808008e-08,3.39226210182946e+18,2.410261473119331e+18,6.012387692034963e-09
1,1,0,1,107.0594945595482,0.9385359080131022,4.0756996355057945e-08,4.63449434301217e-08,1.2838775382805658e-09,1.2669152755752429e-09,1.2931009441383646e-09,1.3155753126958293e-09,1.2171053098079896e-09,1.2969440514792036e-09,1.0162086975959033e-09,1.4683027276350955e-08,1.4447085823808008e-08,3.39226210182946e+18,2.410261473119331e+18,7.193845664816702e-08
1,1,1,0,107.0594945595482,0.9385359080131022,4.0756996355057945e-08,4.63449434301217e-08,1.2838775382805658e-09,1.2669152755752429e-09,1.2931009441383646e-09,1.3155753126958293e-09,1.2171053098079896e-09,1.2969440514792036e-09,1.0162086975959033e-09,1.4683027276350955e-08,1.4447085823808008e-08,3.39226210182946e+18,2.410261473119331e+18,6.773309493232869e-08
1,1,1,1,107.0594945595482,0.9385359080131022,4.0756996355057945e-08,4.63449434301217e-08,1.2838775382805658e-09,1.2669152755752429e-09,1.2931009441383646e-09,1.3155753126958293e-09,1.2171053098079896e-09,1.2969440514792036e-09,1.0162086975959033e-09,1.4683027276350955e-08,1.4447085823808008e-08,3.39226210182946e+18,2.410261473119331e+18,6.493424061579211e-07
0,0,0,0,78.31567377078744,1.080199005164671,4.4718768824075784e-08,4.549199957040124e-08,1.1932761943687538e-09,1.3261832436362841e-09,1.2757972351414217e-09,1.2518891226747755e-09,1.3223805319530173e-09,1.2628971908301534e-09,1.01200045348878e-09,1.3521906196845841e-08,1.3962084845383175e-08,3.340122475380727e+18,2.368359984635134e+18,7.226191081865021e-10
0,0,0,1,78.31567377078744,1.080199005164671,4.4718768824075784e-08,4.549199957040124e-08,1.1932761943687538e-09,1.3261832436362841e-09,1.2757972351414217e-09,1.2518891226747755e-09,1.3223805319530173e-09,1.2628971908301534e-09,1.01200045348878e-09,1.3521906196845841e-08,1.3962084845383175e-08,3.340122475380727e+18,2.368359984635134e+18,1.7085300569317995e-09
0,0,1,0,78.31567377078744,1.080199005164671,4.4718768824075784e-08,4.549199957040124e-08,1.1932761943687538e-09,1.3261832436362841e-09,1.2757972351414217e-09,1.2518891226747755e-09,1.3223805319530173e-09,1.2628971908301534e-09,1.01200045348878e-09,1.3521906196845841e-08,1.3962084845383175e-08,3.340122475380727e+18,2.368359984635134e+18,1.6488892953144247e-09
0,0,1,1,78.31567377078744,1.080199005164671,4.4718768824075784e-08,4.549199957040124e-08,1.1932761943687538e-09,1.3261832436362841e-09,1.2757972351414217e-09,1.2518891226747755e-09,1.3223805319530173e-09,1.2628971908301534e-09,1.01200045348878e-09,1.3521906196845841e-08,1.3962084845383175e-08,3.340122475380727e+18,2.368359984635134e+18,3.1993392545650373e-09
0,1,0,0,78.31567377078744,1.080199005164671,4.4718768824075784e-08,4.549199957040124e-08,1.1932761943687538e-09,1.3261832436362841e-09,1.2757972351414217e-09,1.2518891226747755e-09,1.3223805319530173e-09,1.2628971908301534e-09,1.01200045348878e-09,1.3521906196845841e-08,1.3962084845383175e-08,3.340122475380727e+18,2.368359984635134e+18,1.566762414530822e-09
0,1,0,1,78.31567377078744,1.080199005164671,4.4718768824075784e-08,4.549199957040124e-08,1.1932761943687538e-09,1.3261832436362841e-09,1.2757972351414217e-09,1.2518891226747755e-09,1.3223805319530173e-09,1.2628971908301534e-09,1.01200045348878e-09,1.3521906196845841e-08,1.3962084845383175e-08,3.340122475380727e+18,2.368359984635134e+18,3.2639260993849324e-09
0,1,1,0,78.31567377078744,1.080199005164671,4.4718768824075784e-08,4.549199957040124e-08,1.1932761943687538e-09,1.3261832436362841e-09,1.2757972351414217e-09,1.2518891226747755e-09,1.3223805319530173e-09,1.2628971908301534e-09,1.01200045348878e-09,1.3521906196845841e-08,1.3962084845383175e-08,3.340122475380727e+18,2.368359984635134e+18,3.0842758025579567e-09
0,1,1,1,78.31567377078744,1.080199005164671,4.4718768824075784e-08,4.549199957040124e-08,1.1932761943687538e-09,1.3261832436362841e-09,1.2757972351414217e-09,1.2518891226747755e-09,1.3223805319530173e-09,1.2628971908301534e-09,1.01200045348878e-09,1.3521906196845841e-08,1.3962084845383175e-08,3.340122475380727e+18,2.368359984635134e+18,3.2329652666974515e-08
1,0,0,0,78.31567377078744,1.080199005164671,4.4718768824075784e-08,4.549199957040124e-08,1.1932761943687538e-09,1.3261832436362841e-09,1.2757972351414217e-09,1.2518891226747755e-09,1.3223805319530173e-09,1.2628971908301534e-09,1.01200045348878e-09,1.3521906196845841e-08,1.3962084845383175e-08,3.340122475380727e+18,2.368359984635134e+18,1.9858462747779642e-09
1,0,0,1,78.31567377078744,1.080199005164671,4.4718768824075784e-08,4.549199957040124e-08,1.1932761943687538e-09,1.3261832436362841e-09,1.2757972351414217e-09,1.2518891226747755e-09,1.3223805319530173e-09,1.2628971908301534e-09,1.01200045348878e-09,1.3521906196845841e-08,1.3962084845383175e-08,3.340122475380727e+18,2.368359984635134e+18,4.044746351735468e-09
1,0,1,0,78.31567377078744,1.080199005164671,4.4718768824075784e-08,4.549199957040124e-08,1.1932761943687538e-09,1.3261832436362841e-09,1.2757972351414217e-09,1.2518891226747755e-09,1.3223805319530173e-09,1.2628971908301534e-09,1.01200045348878e-09,1.3521906196845841e-08,1.3962084845383175e-08,3.340122475380727e+18,2.368359984635134e+18,3.8633400026536595e-09
1,0,1,1,78.31567377078744,1.080199005164671,4.4718768824075784e-08,4.549199957040124e-08,1.1932761943687538e-09,1.3261832436362841e-09,1.2757972351414217e-09,1.2518891226747755e-09,1.3223805319530173e-09,1.2628971908301534e-09,1.01200045348878e-09,1.3521906196845841e-08,1.3962084845383175e-08,3.340122475380727e+18,2.368359984635134e+18,1.8822063687978862e-08
1,1,0,0,78.31567377078744,1.080199005164671,4.4718768824075784e-08,4.549199957040124e-08,1.1932761943687538e-09,1.3261832436362841e-09,1.2757972351414217e-09,1.2518891226747755e-09,1.3223805319530173e-09,1.2628971908301534e-09,1.01200045348878e-09,1.3521906196845841e-08,1.3962084845383175e-08,3.340122475380727e+18,2.368359984635134e+18,4.395989791633701e-09
1,1,0,1,78.31567377078744,1.080199005164671,4.4718768824075784e-08,4.549199957040124e-08,1.1932761943687538e-09,1.3261832436362841e-09,1.2757972351414217e-09,1.2518891226747755e-09,1.3223805319530173e-09,1.2628971908301534e-09,1.01200045348878e-09,1.3521906196845841e-08,1.3962084845383175e-08,3.340122475380727e+18,2.368359984635134e+18,1.9045266649545447e-08
1,1,1,0,78.31567377078744,1.080199005164671,4.4718768824075784e-08,4.549199957040124e-08,1.1932761943687538e-09,1.3261832436362841e-09,1.2757972351414217e-09,1.2518891226747755e-09,1.3223805319530173e-09,1.2628971908301534e-09,1.01200045348878e-09,1.3521906196845841e-08,1.3962084845383175e-08,3.340122475380727e+18,2.368359984635134e+18,1.944980393700305e-08
1,1,1,1,78.31567377078744,1.080199005164671,4.4718768824075784e-08,4.549199957040124e-08,1.1932761943687538e-09,1.3261832436362841e-09,1.2757972351414217e-09,1.2518891226747755e-09,1.3223805319530173e-09,1.2628971908301534e-09,1.01200045348878e-09,1.3521906196845841e-08,1.3962084845383175e-08,3.340122475380727e+18,2.368359984635134e+18,0.0
0,0,0,0,-7.338599440292533,1.0577791227570705,4.460706034421075e-08,4.532990398359839e-08,1.2703207489883319e-09,1.2561659095485782e-09,1.2853297311133673e-09,1.240161664320801e-09,1.1993075619264254e-09,1.3709209461295836e-09,1.024888098755957e-09,1.4003137474595817e-08,1.4554279768344689e-08,3.3051482689977974e+18,2.3288651734211497e+18,2.6932820840971775e-10
0,0,0,1,-7.338599440292533,1.0577791227570705,4.460706034421075e-08,4.532990398359839e-08,1.2703207489883319e-09,1.2561659095485782e-09,1.2853297311133673e-09,1.240161664320801e-09,1.1993075619264254e-09,1.3709209461295836e-09,1.024888098755957e-09,1.4003137474595817e-08,1.4554279768344689e-08,3.3051482689977974e+18,2.3288651734211497e+18,7.51152398427698e-10
0,0,1,0,-7.338599440292533,1.0577791227570705,4.460706034421075e-08,4.532990398359839e-08,1.2703207489883319e-09,1.2561659095485782e-09,1.2853297311133673e-09,1.240161664320801e-09,1.1993075619264254e-09,1.3709209461295836e-09,1.024888098755957e-09,1.4003137474595817e-08,1.4554279768344689e-08,3.3051482689977974e+18,2.3288651734211497e+18,7.34524416975618e-10
0,0,1,1,-7.338599440292533,1.0577791227570705,4.460706034421075e-08,4.532990398359839e-08,1.2703207489883319e-09,1.2561659095485782e-09,1.2853297311133673e-09,1.240161664320801e-09,1.1993075619264254e-09,1.3709209461295836e-09,1.024888098755957e-09,1.4003137474595817e-08,1.4554279768344689e-08,3.3051482689977974e+18,2.3288651734211497e+18,1.458122030721131e-09
0,1,0,0,-7.338599440292533,1.0577791227570705,4.460706034421075e-08,4.532990398359839e-08,1.2703207489883319e-09,1.2561659095485782e-09,1.2853297311133673e-09,1.240161664320801e-09,1.1993075619264254e-09,1.3709209461295836e-09,1.024888098755957e-09,1.4003137474595817e-08,1.4554279768344689e-08,3.3051482689977974e+18,2.3288651734211497e+18,7.176759963877243e-10
0,1,0,1,-7.338599440292533,1.0577791227570705,4.460706034421075e-08,4.532990398359839e-08,1.2703207489883319e-09,1.2561659095485782e-09,1.2853297311133673e-09,1.240161664320801e-09,1.1993075619264254e-09,1.3709209461295836e-09,1.024888098755957e-09,1.4003137474595817e-08,1.4554279768344689e-08,3.3051482689977974e+18,2.3288651734211497e+18,1.5951643481134724e-09
0,1,1,0,-7.338599440292533,1.0577791227570705,4.460706034421075e-08,4.532990398359839e-08,1.2703207489883319e-09,1.2561659095485782e-09,1.2853297311133673e-09,1.240161664320801e-09,1.1993075619264254e-09,1.3709209461295836e-09,1.024888098755957e-09,1.4003137474595817e-08,1.4554279768344689e-08,3.3051482689977974e+18,2.3288651734211497e+18,1.5361368256933914e-09
0,1,1,1,-7.338599440292533,1.0577791227570705,4.460706034421075e-08,4.532990398359839e-08,1.2703207489883319e-09,1.2561659095485782e-09,1.2853297311133673e-09,1.240161664320801e-09,1.1993075619264254e-09,1.3709209461295836e-09,1.024888098755957e-09,1.4003137474595817e-08,1.4554279768344689e-08,3.3051482689977974e+18,2.3288651734211497e+18,5.8923185806141486e-09
1,0,0,0,-7.338599440292533,1.0577791227570705,4.460706034421075e-08,4.532990398359839e-08,1.2703207489883319e-09,1.2561659095485782e-09,1.2853297311133673e-09,1.240161664320801e-09,1.1993075619264254e-09,1.3709209461295836e-09,1.024888098755957e-09,1.4003137474595817e-08,1.4554279768344689e-08,3.3051482689977974e+18,2.3288651734211497e+18,9.659613189873816e-10
1,0,0,1,-7.338599440292533,1.0577791227570705,4.460706034421075e-08,4.532990398359839e-08,1.2703207489883319e-09,1.2561659095485782e-09,1.2853297311133673e-09,1.240161664320801e-09,1.1993075619264254e-09,1.3709209461295836e-09,1.024888098755957e-09,1.4003137474595817e-08,1.4554279768344689e-08,3.3051482689977974e+18,2.3288651734211497e+18,2.1833089151239516e-09
1,0,1,0,-7.338599440292533,1.0577791227570705,4.460706034421075e-08,4.532990398359839e-08,1.2703207489883319e-09,1.2561659095485782e-09,1.2853297311133673e-09,1.240161664320801e-09,1.1993075619264254e-09,1.3709209461295836e-09,1.024888098755957e-09,1.4003137474595817e-08,1.4554279768344689e-08,3.3051482689977974e+18,2.3288651734211497e+18,2.170454501609252e-09
1,0,1,1,-7.338599440292533,1.0577791227570705,4.460706034421075e-08,4.532990398359839e-08,1.2703207489883319e-09,1.2561659095485782e-09,1.2853297311133673e-09,1.240161664320801e-09,1.1993075619264254e-09,1.3709209461295836e-09,1.024888098755957e-09,1.4003137474595817e-08,1.4554279768344689e-08,3.3051482689977974e+18,2.3288651734211497e+18,4.882287648070058e-09
1,1,0,0,-7.338599440292533,1.0577791227570705,4.460706034421075e-08,4.532990398359839e-08,1.2703207489883319e-09,1.2561659095485782e-09,1.2853297311133673e-09,1.240161664320801e-09,1.1993075619264254e-09,1.3709209461295836e-09,1.024888098755957e-09,1.4003137474595817e-08,1.4554279768344689e-08,3.3051482689977974e+18,2.3288651734211497e+18,2.517457800476105e-09
1,1,0,1,-7.338599440292533,1.0577791227570705,4.460706034421075e-08,4.532990398359839e-08,1.2703207489883319e-09,1.2561659095485782e-09,1.2853297311133673e-09,1.240161664320801e-09,1.1993075619264254e-09,1.3709209461295836e-09,1.024888098755957e-09,1.4003137474595817e-08,1.4554279768344689e-08,3.3051482689977974e+18,2.3288651734211497e+18,6.0934413013494596e-09
1,1,1,0,-7.338599440292533,1.0577791227570705,4.460706034421075e-08,4.532990398359839e-08,1.2703207489883319e-09,1.2561659095485782e-09,1.2853297311133673e-09,1.240161664320801e-09,1.1993075619264254e-09,1.3709209461295836e-09,1.024888098755957e-09,1.4003137474595817e-08,1.4554279768344689e-08,3.3051482689977974e+18,2.3288651734211497e+18,6.967547346994826e-09
1,1,1,1,-7.338599440292533,1.0577791227570705,4.460706034421075e-08,4.532990398359839e-08,1.2703207489883319e-09,1.2561659095485782e-09,1.2853297311133673e-09,1.240161664320801e-09,1.1993075619264254e-09,1.3709209461295836e-09,1.024888098755957e-09,1.4003137474595817e-08,1.4554279768344689e-08,3.3051482689977974e+18,2.3288651734211497e+18,1.4532395366718943e-08
0,0,0,0,-48.40227858446616,0.9272629799319432,4.260461094657063e-08,4.6285345688235175e-08,1.2087535000023282e-09,1.179990780383215e-09,1.2510207775350862e-09,1.1883592960476905e-09,1.2725983914927394e-09,1.3024667137115604e-09,1.0348005894993863e-09,1.3286132272304087e-08,1.3050748189950017e-08,3.346539679821991e+18,2.367490404747441e+18,1.0746764666925837e-10
0,0,0,1,-48.40227858446616,0.9272629799319432,4.260461094657063e-08,4.6285345688235175e-08,1.2087535000023282e-09,1.179990780383215e-09,1.2510207775350862e-09,1.1883592960476905e-09,1.2725983914927394e-09,1.3024667137115604e-09,1.0348005894993863e-09,1.3286132272304087e-08,1.3050748189950017e-08,3.346539679821991e+18,2.367490404747441e+18,2.7372258801297767e-10
0,0,1,0,-48.40227858446616,0.9272629799319432,4.260461094657063e-08,4.6285345688235175e-08,1.2087535000023282e-09,1.179990780383215e-09,1.2510207775350862e-09,1.1883592960476905e-09,1.2725983914927394e-09,1.3024667137115604e-09,1.0348005894993863e-09,1.3286132272304087e-08,1.3050748189950017e-08,3.346539679821991e+18,2.367490404747441e+18,2.6532391564580714e-10
0,0,1,1,-48.40227858446616,0.9272629799319432,4.260461094657063e-08,4.6285345688235175e-08,1.2087535000023282e-09,1.179990780383215e-09,1.2510207775350862e-09,1.1883592960476905e-09,1.2725983914927394e-09,1.3024667137115604e-09,1.0348005894993863e-09,1.3286132272304087e-08,1.3050748189950017e-08,3.346539679821991e+18,2.367490404747441e+18,4.6090601451666497e-10
0,1,0,0,-48.40227858446616,0.9272629799319432,4.260461094657063e-08,4.6285345688235175e-08,1.2087535000023282e-09,1.179990780383215e-09,1.2510207775350862e-09,1.1883592960476905e-09,1.2725983914927394e-09,1.3024667137115604e-09,1.0348005894993863e-09,1.3286132272304087e-08,1.3050748189950017e-08,3.346539679821991e+18,2.367490404747441e+18,2.617865491978747e-10
0,1,0,1,-48.40227858446616,0.9272629799319432,4.260461094657063e-08,4.6285345688235175e-08,1.2087535000023282e-09,1.179990780383215e-09,1.2510207775350862e-09,1.1883592960476905e-09,1.2725983914927394e-09,1.3024667137115604e-09,1.0348005894993863e-09,1.3286132272304087e-08,1.3050748189950017e-08,3.346539679821991e+18,2.367490404747441e+18,5.247537179844263e-10
0,1,1,0,-48.40227858446616,0.9272629799319432,4.260461094657063e-08,4.6285345688235175e-08,1.2087535000023282e-09,1.179990780383215e-09,1.2510207775350862e-09,1.1883592960476905e-09,1.2725983914927394e-09,1.3024667137115604e-09,1.0348005894993863e-09,1.3286132272304087e-08,1.3050748189950017e-08,3.346539679821991e+18,2.367490404747441e+18,5.065143814459172e-10
0,1,1,1,-48.40227858446616,0.9272629799319432,4.260461094657063e-08,4.6285345688235175e-08,1.2087535000023282e-09,1.179990780383215e-09,1.2510207775350862e-09,1.1883592960476905e-09,1.2725983914927394e-09,1.3024667137115604e-09,1.0348005894993863e-09,1.3286132272304087e-08,1.3050748189950017e-08,3.346539679821991e+18,2.367490404747441e+18,3.4169822944496965e-09
1,0,0,0,-48.40227858446616,0.9272629799319432,4.260461094657063e-08,4.6285345688235175e-08,1.2087535000023282e-09,1.179990780383215e-09,1.2510207775350862e-09,1.1883592960476905e-09,1.2725983914927394e-09,1.3024667137115604e-09,1.0348005894993863e-09,1.3286132272304087e-08,1.3050748189950017e-08,3.346539679821991e+18,2.367490404747441e+18,3.4829804341809866e-10
1,0,0,1,-48.40227858446616,0.9272629799319432,4.260461094657063e-08,4.6285345688235175e-08,1.2087535000023282e-09,1.179990780383215e-09,1.2510207775350862e-09,1.1883592960476905e-09,1.2725983914927394e-09,1.3024667137115604e-09,1.0348005894993863e-09,1.3286132272304087e-08,1.3050748189950017e-08,3.346539679821991e+18,2.367490404747441e+18,7.153756846498878e-10
1,0,1,0,-48.40227858446616,0.9272629799319432,4.260461094657063e-08,4.6285345688235175e-08,1.2087535000023282e-09,1.179990780383215e-09,1.2510207775350862e-09,1.1883592960476905e-09,1.2725983914927394e-09,1.3024667137115604e-09,1.0348005894993863e-09,1.3286132272304087e-08,1.3050748189950017e-08,3.346539679821991e+18,2.367490404747441e+18,7.020209251315708e-10
1,0,1,1,-48.40227858446616,0.9272629799319432,4.260461094657063e-08,4.6285345688235175e-08,1.2087535000023282e-09,1.179990780383215e-09,1.2510207775350862e-09,1.1883592960476905e-09,1.2725983914927394e-09,1.3024667137115604e-09,1.0348005894993863e-09,1.3286132272304087e-08,1.3050748189950017e-08,3.346539679821991e+18,2.367490404747441e+18,1.9968722528132825e-09
1,1,0,0,-48.40227858446616,0.9272629799319432,4.260461094657063e-08,4.6285345688235175e-08,1.2087535000023282e-09,1.179990780383215e-09,1.2510207775350862e-09,1.1883592960476905e-09,1.2725983914927394e-09,1.3024667137115604e-09,1.0348005894993863e-09,1.3286132272304087e-08,1.3050748189950017e-08,3.346539679821991e+18,2.367490404747441e+18,8.16588485720099e-10
1,1,0,1,-48.40227858446616,0.9272629799319432,4.260461094657063e-08,4.6285345688235175e-08,1.2087535000023282e-09,1.179990780383215e-09,1.2510207775350862e-09,1.1883592960476905e-09,1.2725983914927394e-09,1.3024667137115604e-09,1.0348005894993863e-09,1.3286132272304087e-08,1.3050748189950017e-08,3.346539679821991e+18,2.367490404747441e+18,2.2740884914609218e-09
1,1,1,0,-48.40227858446616,0.9272629799319432,4.260461094657063e-08,4.6285345688235175e-08,1.2087535000023282e-09,1.179990780383215e-09,1.2510207775350862e-09,1.1883592960476905e-09,1.2725983914927394e-09,1.3024667137115604e-09,1.0348005894993863e-09,1.3286132272304087e-08,1.3050748189950017e-08,3.346539679821991e+18,2.367490404747441e+18,2.4440328071758526e-09
1,1,1,1,-48.40227858446616,0.9272629799319432,4.260461094657063e-08,4.6285345688235175e-08,1.2087535000023282e-09,1.179990780383215e-09,1.2510207775350862e-09,1.1883592960476905e-09,1.2725983914927394e-09,1.3024667137115604e-09,1.0348005894993863e-09,1.3286132272304087e-08,1.3050748189950017e-08,3.346539679821991e+18,2.367490404747441e+18,1.089406019431801e-08
0,0,0,0,59.262498052027055,0.9206277792584677,4.469776633663109e-08,4.2851352011012286e-08,1.2118354593308697e-09,1.2580117296869234e-09,1.2338544203308345e-09,1.3008406748909526e-09,1.2247568595885571e-09,1.336861595573158e-09,1.0191950361174768e-09,1.4574385365259267e-08,1.4022601692766593e-08,3.1500203080671217e+18,2.2826587773962552e+18,4.396798408001582e-10
